RegionID,RegionName,City,State,Metro,CountyName,No of bedrooms,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01
275773,Trestle Glen,Oakland,CA,San Francisco,Alameda,4,1355800,1382600,1401800,1430300,1462300,1495100,1537400,1565000,1556000,1533400,1521600,1516000,1517300,1508500,1498800,1492000,1479400,1463500,1457800,1466100,1476800,1479600,1485000,1508500,1542400,1582700,1613000,1635200,1657300,1666200,1662000,1675500,1691800,1744200,1841200,1921400,1947300
268560,Village 12,Sacramento,CA,Sacramento,Sacramento,4,334400,337900,341900,343300,343700,345300,347700,348900,349600,351200,353700,355200,356800,358800,361200,362900,364200,365500,367300,369000,370900,373800,377700,382100,384900,387800,392400,397700,400700,403200,404000,403000,402700,404700,404900,403700,403700
343611,Old Palo Alto,Palo Alto,CA,San Jose,Santa Clara,4,4311800,4386200,4455300,4492600,4513200,4535600,4572600,4608000,4665400,4744300,4801500,4827300,4861600,4923200,5011600,5103200,5129000,5108300,5084900,5093100,5125600,5169700,5219200,5293500,5367400,5408600,5450200,5502900,5536100,5572800,5636200,5695500,5730600,5881100,6159100,6389500,6457400
268289,Merriwood,Oakland,CA,San Francisco,Alameda,4,1076100,1092100,1102600,1115400,1123700,1129400,1147200,1165500,1170400,1177700,1193300,1203700,1212000,1220500,1222200,1221200,1221200,1219700,1210200,1202800,1206900,1212000,1213300,1220500,1236400,1255200,1269900,1277700,1291600,1312300,1327300,1336200,1345300,1363200,1394900,1425900,1441500
343620,Duveneck - St. Francis,Palo Alto,CA,San Jose,Santa Clara,4,2665300,2702300,2742700,2785800,2835700,2879700,2903200,2924000,2954900,2981200,2979500,2961200,2951700,2964200,2995700,3039400,3068500,3061500,3042000,3037800,3049600,3047400,3033800,3040700,3077800,3119100,3144100,3175600,3215200,3251000,3269500,3286200,3302900,3389500,3540400,3678000,3741800
416884,Holiday Park,Stockton,CA,Stockton,San Joaquin,4,202900,204700,206300,208000,210000,212200,213600,214700,216900,220300,223500,224700,224800,225500,227000,228900,231500,233700,235300,237300,239600,241200,242500,244200,246200,249100,251800,253300,255600,259000,262200,264800,267500,268500,271000,274000,275000
272706,28 Palms,Fremont,CA,San Francisco,Alameda,4,661100,671100,680500,689300,700000,709700,716800,722000,723100,721200,719000,718400,723100,732500,742400,750800,758500,766000,774800,784500,794100,801900,810100,819000,829600,842700,853800,856600,858400,862200,865900,872700,885500,896100,909200,928500,944500
275817,University Heights,Menlo Park,CA,San Francisco,San Mateo,4,2616600,2664500,2724100,2766900,2804000,2844600,2860000,2869200,2887200,2890500,2879500,2879000,2899500,2914300,2912300,2896800,2871300,2835800,2821500,2831000,2845500,2842100,2825600,2815600,2812100,2812000,2830700,2866800,2905600,2941500,2966300,2962500,2934500,2944000,3011300,3106700,3176000
417516,Golden Gate Heights,San Francisco,CA,San Francisco,San Francisco,4,1508600,1535800,1565700,1598100,1627500,1647600,1656600,1653000,1640600,1627600,1624700,1625000,1619200,1614200,1622200,1625500,1626200,1627400,1636400,1657000,1670700,1674900,1696700,1728400,1743600,1755400,1774500,1799500,1811500,1816300,1818300,1818100,1828400,1851800,1866900,1864200,1858100
268406,Piedmont Pines,Oakland,CA,San Francisco,Alameda,4,924700,935600,948300,961500,977200,990700,1001500,1015200,1035300,1055100,1069000,1077400,1087300,1098600,1119800,1144700,1154300,1152600,1162800,1183500,1203100,1209300,1203100,1203400,1225000,1255900,1274700,1281100,1287700,1301100,1305800,1297800,1287200,1317500,1390500,1452200,1466100
